Date,PlayerNM,PTS,REB,AST,STL,BLK,TOV,PF,MIN,Team
24-Jan,Shabazz Napier,3,1,3,0,0,3,1,24,Trailblazers 
24-Jan,Ed Davis,11,10,2,0,0,0,2,26,Trailblazers 
24-Jan,Zach Collins,8,5,0,0,0,1,1,20,Trailblazers 
24-Jan,Maurice Harkless,0,0,0,0,0,0,1,4,Trailblazers 
24-Jan,Jake Layman,0,0,0,0,0,0,1,4,Trailblazers 
24-Jan,Meyers Leonard,0,1,0,0,0,1,0,4,Trailblazers 
24-Jan,Caleb Swanigan,0,0,0,0,0,0,0,0,Trailblazers 
24-Jan,Georgios Papagiannis,0,0,0,0,0,0,0,0,Trailblazers 
24-Jan,Wade Baldwin IV,0,0,0,0,0,0,0,0,Trailblazers 
12-Jan,Shabazz Napier,17,6,6,2,0,2,1,37,Trailblazers 
12-Jan,Al Farouq Aminu,19,11,0,3,0,0,2,36,Trailblazers 
12-Jan,Jusuf Nurkic,19,5,2,1,3,3,3,31,Trailblazers 
12-Jan,CJ Mccollum,23,4,4,1,1,1,2,37,Trailblazers 
12-Jan,Damian Lillard,23,2,8,3,0,2,3,38,Trailblazers 
12-Jan,Pat Connaughton,2,3,2,1,1,0,2,17,Trailblazers 
12-Jan,Maurice Harkless,4,3,1,1,1,2,2,21,Trailblazers 
12-Jan,Ed Davis,2,1,1,1,0,0,2,19,Trailblazers 
12-Jan,Zach Collins,4,4,0,0,0,1,5,12,Trailblazers 
12-Jan,Jake Layman,0,0,0,0,0,0,0,0,Trailblazers 
12-Jan,Meyers Leonard,0,0,0,0,0,0,0,0,Trailblazers 
12-Jan,Caleb Swanigan,0,0,0,0,0,0,0,0,Trailblazers 
12-Jan,Georgios Papagiannis,0,0,0,0,0,0,0,0,Trailblazers 
12-Jan,Evan Tuner,0,0,0,0,0,0,0,0,Trailblazers 
12-Jan,Wade Baldwin IV,0,0,0,0,0,0,0,0,Trailblazers 
7-Jan,Evan Tuner,8,1,1,0,1,2,0,25,Trailblazers 
7-Jan,Al Farouq Aminu,9,1,1,2,0,0,2,33,Trailblazers 
7-Jan,Jusuf Nurkic,17,13,1,0,1,1,4,32,Trailblazers 
7-Jan,CJ Mccollum,25,5,7,2,0,0,2,38,Trailblazers 
7-Jan,Shabazz Napier,15,5,7,2,1,3,4,33,Trailblazers 
7-Jan,Pat Connaughton,9,0,2,0,0,1,4,25,Trailblazers 
7-Jan,Ed Davis,0,5,0,0,0,1,5,18,Trailblazers 
7-Jan,Zach Collins,9,3,0,0,0,0,0,16,Trailblazers 
7-Jan,Maurice Harkless,19,5,0,1,2,1,3,24,Trailblazers 
7-Jan,Jake Layman,0,0,0,0,0,0,0,0,Trailblazers 
7-Jan,Meyers Leonard,0,0,0,0,0,0,0,0,Trailblazers 
7-Jan,Caleb Swanigan,0,0,0,0,0,0,0,0,Trailblazers 
7-Jan,Georgios Papagiannis,0,0,0,0,0,0,0,0,Trailblazers 
7-Jan,Damian Lillard,0,0,0,0,0,0,0,0,Trailblazers 
7-Jan,Wade Baldwin IV,0,0,0,0,0,0,0,0,Trailblazers 
25-Apr,Paul George,34,8,2,2,1,2,5,46,Thunders
25-Apr,Carmelo Anthony,7,5,0,2,0,0,2,25,Thunders
25-Apr,Steven Adams,6,6,1,2,0,0,1,42,Thunders
25-Apr,Corey Brewer,5,3,1,0,0,0,3,23,Thunders
25-Apr,Russell Westbrook,45,15,7,0,0,5,3,44,Thunders
25-Apr,Jerami Grant,4,2,0,1,0,0,1,23,Thunders
25-Apr,Josh Huestis,1,0,0,0,1,0,1,3,Thunders
25-Apr,Alex Abrines,3,4,1,2,1,0,2,26,Thunders
25-Apr,Raymond Felton,2,1,1,0,0,1,1,4,Thunders
25-Apr,Patrick Patterson,0,0,0,0,0,0,2,8,Thunders
25-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
25-Apr,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
25-Apr,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
23-Apr,Paul George,32,6,2,2,0,6,3,41,Thunders
23-Apr,Carmelo Anthony,11,6,0,1,2,1,2,36,Thunders
23-Apr,Steven Adams,9,7,1,0,2,0,0,35,Thunders
23-Apr,Corey Brewer,3,0,0,1,1,0,3,22,Thunders
23-Apr,Russell Westbrook,23,14,3,0,0,5,5,37,Thunders
23-Apr,Patrick Patterson,0,4,2,0,0,0,1,12,Thunders
23-Apr,Raymond Felton,2,1,1,1,0,2,3,16,Thunders
23-Apr,Alex Abrines,10,3,0,2,0,0,1,16,Thunders
23-Apr,Jerami Grant,6,3,1,1,1,0,3,18,Thunders
23-Apr,Josh Huestis,0,2,0,0,0,0,0,7,Thunders
23-Apr,Terrance Ferguson,0,0,0,0,0,0,0,1,Thunders
23-Apr,Dakari Johnson,0,0,0,0,0,0,0,1,Thunders
23-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
21-Apr,Paul George,23,2,3,2,0,3,2,40,Thunders
21-Apr,Carmelo Anthony,14,4,0,3,0,0,3,31,Thunders
21-Apr,Steven Adams,8,2,0,0,1,1,4,26,Thunders
21-Apr,Corey Brewer,9,6,1,1,1,1,4,29,Thunders
21-Apr,Russell Westbrook,14,11,9,2,0,8,2,37,Thunders
21-Apr,Patrick Patterson,8,3,0,1,0,3,3,21,Thunders
21-Apr,Alex Abrines,0,0,1,0,0,0,2,14,Thunders
21-Apr,Raymond Felton,14,1,2,1,1,0,0,21,Thunders
21-Apr,Jerami Grant,7,3,0,1,0,1,3,18,Thunders
21-Apr,Terrance Ferguson,3,1,1,0,0,0,0,2,Thunders
21-Apr,Josh Huestis,2,0,0,0,0,0,0,3,Thunders
21-Apr,Dakari Johnson,0,0,0,0,0,0,0,3,Thunders
21-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
18-Apr,Paul George,18,10,1,0,3,3,2,43,Thunders
18-Apr,Carmelo Anthony,17,9,0,1,0,1,3,39,Thunders
18-Apr,Steven Adams,9,7,1,1,0,2,6,22,Thunders
18-Apr,Corey Brewer,11,1,2,3,1,0,2,30,Thunders
18-Apr,Russell Westbrook,19,9,13,4,0,3,4,37,Thunders
18-Apr,Jerami Grant,13,6,1,0,0,3,3,30,Thunders
18-Apr,Alex Abrines,0,0,0,0,0,0,3,16,Thunders
18-Apr,Raymond Felton,8,2,3,2,0,1,1,15,Thunders
18-Apr,Patrick Patterson,0,2,1,0,0,0,1,10,Thunders
18-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
18-Apr,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
18-Apr,Josh Huestis,0,0,0,0,0,0,0,0,Thunders
18-Apr,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
15-Apr,Paul George,36,7,0,1,0,4,2,39,Thunders
15-Apr,Carmelo Anthony,15,7,2,3,2,3,2,37,Thunders
15-Apr,Steven Adams,12,7,3,0,0,0,1,38,Thunders
15-Apr,Corey Brewer,7,3,1,2,1,1,3,35,Thunders
15-Apr,Russell Westbrook,29,13,8,1,0,5,4,37,Thunders
15-Apr,Alex Abrines,11,2,0,0,0,1,2,21,Thunders
15-Apr,Terrance Ferguson,0,0,0,0,0,0,2,2,Thunders
15-Apr,Raymond Felton,2,1,0,0,1,1,1,13,Thunders
15-Apr,Jerami Grant,4,4,2,1,1,2,1,14,Thunders
15-Apr,Patrick Patterson,0,2,0,0,0,0,1,9,Thunders
15-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
15-Apr,Josh Huestis,0,0,0,0,0,0,0,0,Thunders
15-Apr,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
7-Apr,Paul George,24,6,4,2,0,5,4,42,Thunders
7-Apr,Carmelo Anthony,22,6,1,0,1,1,0,36,Thunders
7-Apr,Steven Adams,12,8,3,1,0,1,1,30,Thunders
7-Apr,Corey Brewer,6,2,1,1,0,0,3,23,Thunders
7-Apr,Russell Westbrook,24,7,10,4,1,4,4,39,Thunders
7-Apr,Alex Abrines,4,5,1,2,0,0,3,27,Thunders
7-Apr,Raymond Felton,0,1,1,0,1,1,2,16,Thunders
7-Apr,Patrick Patterson,4,2,0,1,0,0,2,13,Thunders
7-Apr,Jerami Grant,12,5,0,0,2,0,1,20,Thunders
7-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
7-Apr,Josh Huestis,0,0,0,0,0,0,0,0,Thunders
7-Apr,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
7-Apr,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
3-Apr,Paul George,20,8,2,0,0,3,2,37,Thunders
3-Apr,Carmelo Anthony,12,8,2,0,0,1,4,36,Thunders
3-Apr,Steven Adams,7,13,2,0,0,5,5,34,Thunders
3-Apr,Corey Brewer,10,6,1,5,0,0,1,26,Thunders
3-Apr,Russell Westbrook,44,16,6,2,0,6,3,42,Thunders
3-Apr,Alex Abrines,8,0,0,0,0,0,2,19,Thunders
3-Apr,Josh Huestis,1,1,0,0,0,0,1,12,Thunders
3-Apr,Raymond Felton,0,2,0,1,1,1,2,12,Thunders
3-Apr,Jerami Grant,5,2,0,0,2,0,0,15,Thunders
3-Apr,Patrick Patterson,0,2,0,0,0,0,0,13,Thunders
3-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
3-Apr,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
3-Apr,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
1-Apr,Paul George,27,8,2,3,0,1,3,38,Thunders
1-Apr,Carmelo Anthony,16,6,1,0,0,3,4,30,Thunders
1-Apr,Steven Adams,14,10,1,0,1,6,2,37,Thunders
1-Apr,Corey Brewer,4,5,1,3,0,1,2,30,Thunders
1-Apr,Russell Westbrook,26,15,13,2,0,7,5,38,Thunders
1-Apr,Alex Abrines,3,1,0,0,0,0,3,23,Thunders
1-Apr,Jerami Grant,12,1,0,1,2,0,1,17,Thunders
1-Apr,Raymond Felton,4,3,5,2,0,0,2,19,Thunders
1-Apr,Patrick Patterson,3,2,1,2,1,0,0,14,Thunders
1-Apr,Nick Collison,0,0,0,0,0,0,0,0,Thunders
1-Apr,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
1-Apr,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
1-Apr,Josh Huestis,0,0,0,0,0,0,0,0,Thunders
29-Mar,Paul George,26,7,6,4,0,3,3,40,Thunders
29-Mar,Carmelo Anthony,9,3,2,2,1,0,2,33,Thunders
29-Mar,Steven Adams,10,13,1,0,0,2,3,37,Thunders
29-Mar,Corey Brewer,14,2,3,2,0,1,4,30,Thunders
29-Mar,Russell Westbrook,19,11,5,3,1,7,5,39,Thunders
29-Mar,Terrance Ferguson,3,0,1,0,0,0,2,15,Thunders
29-Mar,Raymond Felton,10,3,1,0,0,1,2,17,Thunders
29-Mar,Jerami Grant,0,3,0,0,1,1,2,14,Thunders
29-Mar,Patrick Patterson,7,1,0,0,0,0,0,12,Thunders
29-Mar,Alex Abrines,1,0,0,0,0,0,0,9,Thunders
29-Mar,Nick Collison,0,0,0,0,0,0,0,0,Thunders
29-Mar,Josh Huestis,0,0,0,0,0,0,0,0,Thunders
29-Mar,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
25-Mar,Paul George,16,2,2,1,1,2,2,40,Thunders
25-Mar,Carmelo Anthony,6,8,1,0,1,1,2,29,Thunders
25-Mar,Steven Adams,18,10,1,0,2,2,2,37,Thunders
25-Mar,Corey Brewer,6,3,0,0,0,1,4,28,Thunders
25-Mar,Russell Westbrook,13,5,9,4,0,3,6,37,Thunders
25-Mar,Terrance Ferguson,2,1,0,1,0,0,0,17,Thunders
25-Mar,Jerami Grant,17,3,1,0,1,0,1,20,Thunders
25-Mar,Raymond Felton,11,0,1,2,0,1,0,19,Thunders
25-Mar,Patrick Patterson,3,2,0,1,0,0,1,12,Thunders
25-Mar,Alex Abrines,3,2,1,0,0,0,1,9,Thunders
25-Mar,Nick Collison,0,0,0,0,0,0,0,0,Thunders
25-Mar,Josh Huestis,0,0,0,0,0,0,0,0,Thunders
25-Mar,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
10-Mar,Paul George,11,10,5,1,2,4,3,38,Thunders
10-Mar,Carmelo Anthony,2,7,2,1,1,2,1,33,Thunders
10-Mar,Steven Adams,8,1,0,1,0,2,4,17,Thunders
10-Mar,Corey Brewer,12,3,0,1,1,0,1,31,Thunders
10-Mar,Russell Westbrook,21,12,10,1,0,5,1,37,Thunders
10-Mar,Jerami Grant,15,8,0,0,0,0,0,20,Thunders
10-Mar,Raymond Felton,2,0,5,1,0,1,0,12,Thunders
10-Mar,Patrick Patterson,10,4,2,1,0,0,0,22,Thunders
10-Mar,Alex Abrines,11,2,0,0,0,0,1,19,Thunders
10-Mar,Josh Huestis,5,1,0,1,0,0,1,13,Thunders
10-Mar,Nick Collison,7,2,0,0,0,1,1,6,Thunders
10-Mar,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
10-Mar,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
6-Mar,Paul George,17,4,5,3,0,1,4,38,Thunders
6-Mar,Carmelo Anthony,23,4,0,1,0,3,2,34,Thunders
6-Mar,Steven Adams,16,8,1,3,0,3,3,38,Thunders
6-Mar,Josh Huestis,3,3,1,0,2,0,1,19,Thunders
6-Mar,Russell Westbrook,32,4,7,1,1,9,4,39,Thunders
6-Mar,Corey Brewer,10,0,0,0,0,1,6,23,Thunders
6-Mar,Jerami Grant,3,4,3,1,0,1,3,20,Thunders
6-Mar,Raymond Felton,8,1,1,2,0,1,3,13,Thunders
6-Mar,Patrick Patterson,0,5,0,1,0,0,1,12,Thunders
6-Mar,Terrance Ferguson,0,0,0,1,0,0,1,9,Thunders
6-Mar,Alex Abrines,0,0,0,0,0,0,0,0,Thunders
6-Mar,Nick Collison,0,0,0,0,0,0,0,0,Thunders
6-Mar,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
3-Mar,Paul George,21,7,4,0,1,3,2,37,Thunders
3-Mar,Patrick Patterson,12,6,0,0,1,1,2,33,Thunders
3-Mar,Steven Adams,12,7,1,2,1,1,4,36,Thunders
3-Mar,Josh Huestis,3,2,1,0,0,1,1,23,Thunders
3-Mar,Russell Westbrook,30,11,6,0,1,4,4,36,Thunders
3-Mar,Corey Brewer,0,1,1,2,0,1,4,13,Thunders
3-Mar,Jerami Grant,13,4,2,0,2,1,2,26,Thunders
3-Mar,Raymond Felton,9,1,2,1,0,0,1,24,Thunders
3-Mar,Alex Abrines,0,1,1,1,0,0,1,16,Thunders
3-Mar,Nick Collison,0,0,0,0,0,0,0,0,Thunders
3-Mar,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
3-Mar,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
3-Mar,Carmelo Anthony,0,0,0,0,0,0,0,0,Thunders
24-Feb,Paul George,5,5,3,2,0,1,4,34,Thunders
24-Feb,Carmelo Anthony,14,5,1,1,0,2,3,30,Thunders
24-Feb,Steven Adams,14,7,3,2,2,1,2,35,Thunders
24-Feb,Josh Huestis,5,4,2,0,0,2,1,21,Thunders
24-Feb,Russell Westbrook,15,12,7,2,0,5,1,31,Thunders
24-Feb,Jerami Grant,6,2,0,0,1,1,1,22,Thunders
24-Feb,Alex Abrines,3,1,1,0,0,0,2,20,Thunders
24-Feb,Patrick Patterson,0,2,0,1,0,0,0,23,Thunders
24-Feb,Raymond Felton,11,1,0,0,0,2,3,13,Thunders
24-Feb,Nick Collison,2,3,1,0,0,1,0,6,Thunders
24-Feb,Terrance Ferguson,5,0,0,0,0,0,0,4,Thunders
24-Feb,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
24-Feb,Corey Brewer,0,0,0,0,0,0,0,0,Thunders
2-Feb,Paul George,15,4,3,2,0,2,1,39,Thunders
2-Feb,Carmelo Anthony,13,9,0,1,1,3,2,33,Thunders
2-Feb,Steven Adams,23,12,0,0,2,2,2,37,Thunders
2-Feb,Terrance Ferguson,2,0,0,0,0,0,0,12,Thunders
2-Feb,Russell Westbrook,16,10,14,1,0,9,3,36,Thunders
2-Feb,Alex Abrines,14,1,0,0,0,0,3,25,Thunders
2-Feb,Raymond Felton,5,1,4,1,1,0,2,16,Thunders
2-Feb,Jerami Grant,12,12,1,0,0,0,4,23,Thunders
2-Feb,Josh Huestis,0,0,1,0,1,0,1,11,Thunders
2-Feb,Patrick Patterson,0,3,1,1,0,0,0,14,Thunders
2-Feb,Nick Collison,0,0,0,0,0,0,0,0,Thunders
2-Feb,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
2-Feb,Corey Brewer,0,0,0,0,0,0,0,0,Thunders
10-Jan,Paul George,13,6,4,0,1,4,5,38,Thunders
10-Jan,Carmelo Anthony,15,1,0,0,0,2,3,32,Thunders
10-Jan,Steven Adams,8,8,0,2,0,3,3,35,Thunders
10-Jan,Terrance Ferguson,8,1,1,1,0,0,3,23,Thunders
10-Jan,Russell Westbrook,38,10,5,4,0,4,0,35,Thunders
10-Jan,Jerami Grant,0,5,1,0,0,1,5,19,Thunders
10-Jan,Josh Huestis,2,4,0,0,1,0,1,19,Thunders
10-Jan,Patrick Patterson,0,4,1,0,0,1,0,13,Thunders
10-Jan,Raymond Felton,7,1,1,1,0,4,1,18,Thunders
10-Jan,Alex Abrines,0,0,0,1,0,0,0,4,Thunders
10-Jan,Dakari Johnson,0,1,0,0,0,0,0,3,Thunders
10-Jan,Nick Collison,0,0,0,0,0,0,0,0,Thunders
10-Jan,Corey Brewer,0,0,0,0,0,0,0,0,Thunders
23-Dec,Paul George,26,5,1,6,2,2,2,37,Thunders
23-Dec,Carmelo Anthony,16,6,3,0,0,1,2,35,Thunders
23-Dec,Steven Adams,12,9,0,1,1,0,1,33,Thunders
23-Dec,Corey Brewer,0,3,1,0,0,0,2,25,Thunders
23-Dec,Russell Westbrook,27,10,10,1,1,2,3,38,Thunders
23-Dec,Josh Huestis,2,3,0,0,0,1,1,15,Thunders
23-Dec,Alex Abrines,3,3,0,1,0,0,3,16,Thunders
23-Dec,Jerami Grant,2,4,1,0,1,1,1,19,Thunders
23-Dec,Raymond Felton,6,0,1,0,0,0,1,13,Thunders
23-Dec,Patrick Patterson,9,2,1,0,0,0,0,11,Thunders
23-Dec,Nick Collison,0,0,0,0,0,0,0,0,Thunders
23-Dec,Terrance Ferguson,0,0,0,0,0,0,0,0,Thunders
23-Dec,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
20-Dec,Paul George,18,4,4,2,1,2,3,30,Thunders
20-Dec,Carmelo Anthony,18,7,2,0,0,1,2,27,Thunders
20-Dec,Steven Adams,11,9,3,0,0,1,2,27,Thunders
20-Dec,Corey Brewer,6,2,1,2,1,0,2,23,Thunders
20-Dec,Russell Westbrook,24,10,7,4,0,1,2,27,Thunders
20-Dec,Alex Abrines,3,2,1,1,0,1,1,24,Thunders
20-Dec,Jerami Grant,11,1,0,1,2,1,4,19,Thunders
20-Dec,Josh Huestis,0,1,0,0,1,1,3,19,Thunders
20-Dec,Raymond Felton,7,1,2,3,0,0,0,18,Thunders
20-Dec,Patrick Patterson,3,3,1,1,0,3,4,15,Thunders
20-Dec,Nick Collison,2,1,0,0,0,0,0,7,Thunders
20-Dec,Terrance Ferguson,2,0,0,1,0,1,2,7,Thunders
20-Dec,Dakari Johnson,2,1,2,0,0,1,1,5,Thunders
1-Dec,Paul George,36,4,9,0,3,2,4,42,Thunders
1-Dec,Carmelo Anthony,9,6,1,0,0,1,3,29,Thunders
1-Dec,Steven Adams,27,6,0,1,1,1,5,32,Thunders
1-Dec,Corey Brewer,6,6,0,2,2,4,5,33,Thunders
1-Dec,Russell Westbrook,15,9,14,2,0,7,2,38,Thunders
1-Dec,Jerami Grant,9,3,1,1,2,0,1,26,Thunders
1-Dec,Josh Huestis,3,1,0,0,0,0,2,13,Thunders
1-Dec,Terrance Ferguson,0,0,0,0,0,0,0,4,Thunders
1-Dec,Patrick Patterson,0,5,1,1,0,1,1,15,Thunders
1-Dec,Raymond Felton,4,1,1,0,0,1,0,11,Thunders
1-Dec,Nick Collison,2,1,1,0,0,1,1,2,Thunders
1-Dec,Alex Abrines,0,0,0,0,0,0,0,0,Thunders
1-Dec,Dakari Johnson,0,0,0,0,0,0,0,0,Thunders
24-Apr,LaMarcus Aldridge,30,12,4,1,0,2,3,40,Spurs
24-Apr,Kyle Anderson,10,4,0,3,0,3,3,16,Spurs
24-Apr,Davis Bertans,3,2,3,1,0,0,1,15,Spurs
24-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
24-Apr,Bryn Forbes,0,0,1,0,0,0,1,7,Spurs
24-Apr,Pau Gasol,1,6,3,0,0,1,0,17,Spurs
24-Apr,Rudy Gay,9,4,2,0,0,2,4,32,Spurs
24-Apr,Manu Ginobili,10,5,7,0,0,2,3,24,Spurs
24-Apr,Danny Green,0,1,0,0,0,1,1,15,Spurs
24-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
24-Apr,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
24-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
24-Apr,Patty Mills,18,5,0,0,0,1,3,36,Spurs
24-Apr,Dejounte Murray,6,8,0,0,0,0,2,18,Spurs
24-Apr,Tony Parker,4,1,1,0,0,1,1,14,Spurs
24-Apr,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
24-Apr,Derrick White,0,0,0,0,0,0,0,0,Spurs
22-Apr,LaMarcus Aldridge,22,10,0,1,1,1,2,37,Spurs
22-Apr,Kyle Anderson,10,3,0,0,1,0,2,18,Spurs
22-Apr,Davis Bertans,0,0,0,0,0,1,1,2,Spurs
22-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
22-Apr,Bryn Forbes,0,0,0,0,0,0,0,0,Spurs
22-Apr,Pau Gasol,5,5,4,0,0,1,0,19,Spurs
22-Apr,Rudy Gay,14,7,2,2,0,1,3,37,Spurs
22-Apr,Manu Ginobili,16,3,5,0,0,1,3,25,Spurs
22-Apr,Danny Green,6,2,0,0,1,0,2,20,Spurs
22-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
22-Apr,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
22-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
22-Apr,Patty Mills,9,0,5,1,0,1,4,36,Spurs
22-Apr,Dejounte Murray,12,4,2,1,1,1,1,26,Spurs
22-Apr,Tony Parker,9,0,2,1,0,1,0,16,Spurs
22-Apr,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
22-Apr,Derrick White,0,0,0,0,0,0,0,0,Spurs
19-Apr,Danny Green,6,2,0,0,1,0,2,20,Spurs
19-Apr,Rudy Gay,14,7,2,2,0,1,3,37,Spurs
19-Apr,LaMarcus Aldridge,22,10,0,1,1,1,2,37,Spurs
19-Apr,Patty Mills,9,0,5,1,0,1,4,36,Spurs
19-Apr,Dejounte Murray,12,4,2,1,1,1,1,26,Spurs
19-Apr,Manu Ginobili,16,3,5,0,0,1,3,25,Spurs
19-Apr,Kyle Anderson,10,3,0,0,1,0,2,18,Spurs
19-Apr,Pau Gasol,5,5,4,0,0,1,3,19,Spurs
19-Apr,Tony Parker,9,0,2,1,0,1,0,16,Spurs
19-Apr,Davis Bertans,0,0,0,0,0,1,1,2,Spurs
19-Apr,Bryn Forbes,0,0,0,0,0,0,0,0,Spurs
19-Apr,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
19-Apr,Derrick White,0,0,0,0,0,0,0,0,Spurs
19-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
19-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
19-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
19-Apr,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
16-Apr,Danny Green,0,2,1,1,1,0,2,24,Spurs
16-Apr,Rudy Gay,12,5,3,3,1,2,3,36,Spurs
16-Apr,LaMarcus Aldridge,34,12,3,0,0,2,1,37,Spurs
16-Apr,Patty Mills,21,3,3,0,0,3,4,32,Spurs
16-Apr,Dejounte Murray,4,2,0,2,0,1,1,12,Spurs
16-Apr,Manu Ginobili,10,2,3,2,0,0,3,22,Spurs
16-Apr,Kyle Anderson,1,1,0,2,0,0,1,9,Spurs
16-Apr,Pau Gasol,12,4,3,0,0,0,2,15,Spurs
16-Apr,Tony Parker,2,1,0,0,0,1,1,6,Spurs
16-Apr,Davis Bertans,5,3,0,0,0,0,2,25,Spurs
16-Apr,Bryn Forbes,0,0,0,0,0,0,1,13,Spurs
16-Apr,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
16-Apr,Derrick White,0,0,0,0,0,0,0,2,Spurs
16-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
16-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
16-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
16-Apr,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
14-Apr,Danny Green,6,2,0,0,1,1,3,21,Spurs
14-Apr,Rudy Gay,15,6,2,2,0,1,2,21,Spurs
14-Apr,LaMarcus Aldridge,14,2,1,1,1,2,3,24,Spurs
14-Apr,Patty Mills,5,0,3,0,0,1,1,26,Spurs
14-Apr,Dejounte Murray,8,5,3,1,1,2,5,22,Spurs
14-Apr,Manu Ginobili,9,3,1,3,0,3,1,16,Spurs
14-Apr,Kyle Anderson,0,3,1,0,0,0,2,10,Spurs
14-Apr,Pau Gasol,6,2,4,0,0,2,0,19,Spurs
14-Apr,Tony Parker,2,1,1,0,0,0,0,13,Spurs
14-Apr,Davis Bertans,4,2,1,1,0,0,3,18,Spurs
14-Apr,Bryn Forbes,14,3,1,0,0,0,0,24,Spurs
14-Apr,Joffrey Lauvergne,2,1,0,0,0,0,0,5,Spurs
14-Apr,Derrick White,7,0,1,1,1,0,0,13,Spurs
14-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
14-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
14-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
14-Apr,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
11-Apr,Danny Green,8,4,2,2,0,3,2,20,Spurs
11-Apr,Rudy Gay,8,7,2,1,0,3,1,23,Spurs
11-Apr,LaMarcus Aldridge,11,5,0,1,0,1,2,22,Spurs
11-Apr,Patty Mills,0,0,2,0,0,3,0,20,Spurs
11-Apr,Dejounte Murray,11,6,3,2,1,0,1,29,Spurs
11-Apr,Manu Ginobili,6,2,3,0,0,3,3,11,Spurs
11-Apr,Kyle Anderson,10,0,2,2,0,0,1,17,Spurs
11-Apr,Pau Gasol,6,7,4,0,0,0,3,14,Spurs
11-Apr,Tony Parker,11,2,1,0,0,2,1,20,Spurs
11-Apr,Davis Bertans,4,2,0,0,0,1,2,10,Spurs
11-Apr,Bryn Forbes,10,1,0,1,0,0,1,23,Spurs
11-Apr,Joffrey Lauvergne,3,1,3,0,0,0,0,9,Spurs
11-Apr,Derrick White,0,0,0,0,0,0,0,0,Spurs
11-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
11-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
11-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
11-Apr,Brandon Paul,10,1,0,0,0,1,0,15,Spurs
7-Apr,Danny Green,4,3,0,1,0,0,0,13,Spurs
7-Apr,Rudy Gay,16,4,3,0,1,0,2,26,Spurs
7-Apr,LaMarcus Aldridge,28,8,1,4,0,2,1,37,Spurs
